2018-01-01 00:11:10,0.7538,0.0667,3.3616,0.005,0.0129,0.7384
2018-01-01 00:11:20,0.7785,0.0544,3.445,0.0121,0.0101,0.755
2018-01-01 00:11:30,0.7069,0.0564,3.4124,0.006,0.0181,0.7876
2018-01-01 00:11:40,0.7719,0.0382,3.4657,0.0141,0.0101,0.7343
2018-01-01 00:11:50,0.7074,0.0563,3.3901,0.0301,0.0161,0.7099
2018-01-01 00:12:00,0.7568,0.0523,3.3497,0.0291,0.0121,0.7503
2018-01-01 00:12:10,0.7952,0.0604,3.4172,0.0121,0.0151,0.7828
2018-01-01 00:12:20,0.7212,0.0581,3.4007,0.012,0.008,0.7993
2018-01-01 00:12:30,0.7899,0.0513,3.4477,0.003,0.008,0.7523
2018-01-01 00:12:40,0.7244,0.0552,3.3983,0.005,0.0171,0.7017
2018-01-01 00:12:50,0.7121,0.0449,3.409,0.021,0.013,0.791
2018-01-01 00:13:00,0.7085,0.0475,3.4268,0.0061,0.0111,0.7732
2018-01-01 00:13:10,0.742,0.0593,3.3836,0.002,0.0131,0.7164
2018-01-01 00:13:20,0.776,0.0533,3.4425,0.0131,0.0151,0.7575
2018-01-01 00:13:30,0.7096,0.0545,3.4198,0.0061,0.0101,0.7802
2018-01-01 00:13:40,0.7214,0.0454,3.5212,0.002,0.0101,0.7788
2018-01-01 00:13:50,0.7699,0.0511,3.4589,0.005,0.015,0.7411
2018-01-01 00:14:00,0.796,0.0421,3.4399,0.01,0.012,0.7601
2018-01-01 00:14:10,0.7141,0.0504,3.4153,0.0071,0.0131,0.7847
2018-01-01 00:14:20,0.7722,0.0442,3.4544,0.0171,0.0121,0.7456
2018-01-01 00:14:30,0.7863,0.0552,3.4324,0.008,0.018,0.7676
2018-01-01 00:14:40,0.7182,0.0543,3.4053,0.005,0.0171,0.7947
2018-01-01 00:14:50,0.7907,0.0553,3.4319,0.008,0.0141,0.7681
2018-01-01 00:15:00,0.7663,0.0503,3.4613,0.005,0.0171,0.7387
2018-01-01 00:15:10,0.7815,0.0663,3.3352,0.003,0.0141,0.7648
2018-01-01 00:15:20,0.7796,0.0584,3.4277,0.0181,0.0161,0.7723
2018-01-01 00:15:30,0.7856,0.0403,3.4579,0.0071,0.0091,0.7421
2018-01-01 00:15:40,0.7029,0.0542,3.4208,0.006,0.0161,0.7792
2018-01-01 00:15:50,0.738,0.067,3.374,0.006,0.015,0.726
2018-01-01 00:16:00,0.7001,0.0462,3.4336,0.005,0.0151,0.7664
2018-01-01 00:16:10,0.7223,0.0493,3.4174,0,0.0111,0.7826
2018-01-01 00:16:20,0.7584,0.0642,3.3554,0.012,0.01,0.7446
2018-01-01 00:16:30,0.7217,0.0523,3.4059,0.005,0.0151,0.7941
2018-01-01 00:16:40,0.7041,0.0411,3.4397,0.006,0.009,0.7603
2018-01-01 00:16:50,0.7952,0.0443,3.4424,0.006,0.0121,0.7576
2018-01-01 00:17:00,0.7239,0.0395,3.4223,0.0061,0.0081,0.7777
2018-01-01 00:17:10,0.7339,0.0522,3.3869,0.0171,0.01,0.7131
2018-01-01 00:17:20,0.7668,0.0553,3.3427,0.0181,0.0171,0.7573
2018-01-01 00:17:30,0.7468,0.0581,3.3761,0.007,0.012,0.7239
2018-01-01 00:17:40,0.7344,0.0547,3.3957,0.004,0.0111,0.7043
2018-01-01 00:17:50,0.7406,0.0564,3.3848,0.006,0.0121,0.7152
2018-01-01 00:18:00,0.7356,0.0554,3.3929,0.005,0.0111,0.7071
2018-01-01 00:18:10,0.7444,0.0742,3.3674,0.003,0.011,0.7326
2018-01-01 00:18:20,0.768,0.0603,3.3395,0.0201,0.0121,0.7605
2018-01-01 00:18:30,0.7597,0.0505,3.3675,0.0121,0.0101,0.7325
2018-01-01 00:18:40,0.7516,0.0613,3.365,0.01,0.0121,0.735
2018-01-01 00:18:50,0.7349,0.0534,3.3916,0.005,0.0151,0.7084
2018-01-01 00:19:00,0.846,0.0703,3.0374,0.0322,0.0141,0.9626
2018-01-01 00:19:10,0.7,0.0606,3.2414,0.0869,0.0111,0.7586
2018-01-01 00:19:20,0.7484,0.0571,3.2531,0.1283,0.013,0.7469
2018-01-01 00:19:30,0.7536,0.0553,3.372,0.006,0.0131,0.728
2018-01-01 00:19:40,0.7404,0.0583,3.3782,0.011,0.0121,0.7218
2018-01-01 00:19:50,0.7984,0.0503,3.4241,0.0101,0.0171,0.7759
2018-01-01 00:20:00,0.7901,0.1369,3.354,0.005,0.0141,0.746
2018-01-01 00:20:10,0.7186,0.0717,3.5887,0.006,0.0149,0.7113
2018-01-01 00:20:20,0.7193,0.0412,3.7093,0.0161,0.0141,0.7907
2018-01-01 00:20:30,0.7409,0.0557,3.6893,0.0051,0.0091,0.7107
2018-01-01 00:20:40,0.7698,0.0684,3.6397,0.007,0.0151,0.7603
2018-01-01 00:20:50,0.7233,0.0362,3.7203,0.008,0.0121,0.7797
2018-01-01 00:21:00,0.7634,0.0709,3.6424,0.0091,0.0142,0.7576
2018-01-01 00:21:10,0.7061,0.0675,3.6043,0.006,0.0161,0.7957
2018-01-01 00:21:20,0.731,0.0504,3.6843,0.0232,0.0111,0.7157
